article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,article_idx,image_url,image_relative_path,in_home_feed,in_similar_items
0671610001,671610,Julia Flower 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Jacquard-knit tights with an elasticated waist. 20 denier.,42131,/images/067/0671610001.jpg,067/0671610001.jpg,False,True
0671617001,671617,Salma Argyle 1p tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Checked tights with an elasticated waist.,42136,/images/067/0671617001.jpg,067/0671617001.jpg,False,True
0671625001,671625,Anne 1p Heavy Overknee,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Textured-knit tights designed to look like a pair of over-the-knee socks, with an elasticated waist.",42140,/images/067/0671625001.jpg,067/0671625001.jpg,False,True
0671632001,671632,Keira 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Patterned tights containing glittery threads with an elasticated waist. 30 denier.,42142,/images/067/0671632001.jpg,067/0671632001.jpg,False,True
0671640001,671640,Penelope Lurex Dot 1p Tights,304,Underwear Tights,Socks & Tights,1010001,All over pattern,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Thin tights with shimmering metallic spots and an elasticated waist.,42145,/images/067/0671640001.jpg,067/0671640001.jpg,False,True
0671776001,671776,Bow TRIS,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers woven in a Tencel™ lyocell blend with a high, paper bag waist with pleats and a detachable tie belt. Zip fly with concealed hook-and-eye fasteners, side pockets and straight-cut legs that taper to the hem with creases.",42173,/images/067/0671776001.jpg,067/0671776001.jpg,False,True
0671776002,671776,Bow TRIS,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers woven in a Tencel™ lyocell blend with a high, paper bag waist with pleats and a detachable tie belt. Zip fly with concealed hook-and-eye fasteners, side pockets and straight-cut legs that taper to the hem with creases.",42174,/images/067/0671776002.jpg,067/0671776002.jpg,False,True
0671852003,671852,Gwen Jersey Top,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Fitted top in stretch jersey with a slight sheen. V-neck with a lace trim at the top and adjustable spaghetti straps.,42225,/images/067/0671852003.jpg,067/0671852003.jpg,True,True
0671852004,671852,Gwen Jersey Top,253,Vest top,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,Fitted top in stretch jersey with a slight sheen. V-neck with a lace trim at the top and adjustable spaghetti straps.,42226,/images/067/0671852004.jpg,067/0671852004.jpg,False,True
0672127002,672127,Valerie Wide Leg trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Trousers in viscose jersey with an elasticated waist, side pockets and straight, wide legs.",42310,/images/067/0672127002.jpg,067/0672127002.jpg,False,False
0672320001,672320,Greta Hip reg.(Poppy) Mi 3p,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in jersey made from a cotton blend with lace trims. Regular waist, lined gusset, wide sides and cutaway coverage at the back.",42333,/images/067/0672320001.jpg,067/0672320001.jpg,False,True
0672491002,672491,ED Jennifer blazer,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Straight-cut jacket in woven fabric with notch lapels, welt front pockets with a flap, and no fasteners. Lined.",42365,/images/067/0672491002.jpg,067/0672491002.jpg,False,True
0672491003,672491,ED Jennifer blazer,262,Jacket,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Straight-cut jacket in woven fabric with notch lapels, welt front pockets with a flap, and no fasteners. Lined.",42366,/images/067/0672491003.jpg,067/0672491003.jpg,False,True
0672491004,672491,ED Jennifer blazer,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Straight-cut jacket in woven fabric with notch lapels, welt front pockets with a flap, and no fasteners. Lined.",42367,/images/067/0672491004.jpg,067/0672491004.jpg,False,True
0672598001,672598,Nero,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Long-sleeved top in airy viscose jersey with a V-neck.,42394,/images/067/0672598001.jpg,067/0672598001.jpg,False,True
0672910001,672910,Bobcat patent puffer jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short, padded jacket in woven fabric with a lacquered finish. Stand-up collar, zip down the front and front pockets with a concealed zip. Long sleeves with elasticated cuffs, and elastication and a drawstring at the hem. Lined.",42458,/images/067/0672910001.jpg,067/0672910001.jpg,False,True
0673144002,673144,Lauper Long Sweater,252,Sweater,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit containing some wool with low dropped shoulders, long sleeves, ribbing around the neckline and cuffs and hem, and slits in the sides. Longer at the back.",42486,/images/067/0673144002.jpg,067/0673144002.jpg,False,False
0673390001,673390,PLUS Support 20 den Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Semi-opaque tights that shape the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 20 denier.",42553,/images/067/0673390001.jpg,067/0673390001.jpg,False,True
0673390002,673390,PLUS Support 20 den Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Semi-opaque tights that shape the tummy, thighs and calves while also encouraging blood circulation in the legs. Elasticated waist. 20 denier.",42554,/images/067/0673390002.jpg,067/0673390002.jpg,False,True
0673393001,673393,Sandy Wide,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in woven fabric with a high waist and concealed zip in one side. Fake diagonal front pockets with decorative buttons, welt back pockets and wide, straight legs with creases.",42555,/images/067/0673393001.jpg,067/0673393001.jpg,False,True
0673396001,673396,Ringo hipbelt,67,Belt,Accessories,1010016,Solid,11,Off White,1,Dusty Light,9,White,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42556,/images/067/0673396001.jpg,067/0673396001.jpg,False,True
0673396002,673396,Ringo hipbelt,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42557,/images/067/0673396002.jpg,067/0673396002.jpg,True,True
0673396003,673396,Ringo hipbelt,67,Belt,Accessories,1010016,Solid,43,Dark Red,7,Medium,18,Red,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42558,/images/067/0673396003.jpg,067/0673396003.jpg,False,True
0673396009,673396,Ringo hipbelt,67,Belt,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42559,/images/067/0673396009.jpg,067/0673396009.jpg,False,True
0673396014,673396,Ringo hipbelt,67,Belt,Accessories,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42560,/images/067/0673396014.jpg,067/0673396014.jpg,False,True
0673396015,673396,Ringo hipbelt,67,Belt,Accessories,1010026,Other structure,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42561,/images/067/0673396015.jpg,067/0673396015.jpg,False,True
0673396017,673396,Ringo hipbelt,67,Belt,Accessories,1010001,All over pattern,13,Beige,1,Dusty Light,11,Beige,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42562,/images/067/0673396017.jpg,067/0673396017.jpg,False,True
0673396020,673396,Ringo hipbelt,67,Belt,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42563,/images/067/0673396020.jpg,067/0673396020.jpg,False,True
0673396021,673396,Ringo hipbelt,67,Belt,Accessories,1010001,All over pattern,10,White,3,Light,9,White,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Belt in grained imitation leather with a metal buckle. Width approx. 2.2 cm.,42564,/images/067/0673396021.jpg,067/0673396021.jpg,False,True
0673638001,673638,Son V-neck,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fine-knit, V-neck jumper with ribbing around the neckline, cuffs and hem.",42612,/images/067/0673638001.jpg,067/0673638001.jpg,False,True
0673638002,673638,Son V-neck,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Fine-knit, V-neck jumper with ribbing around the neckline, cuffs and hem.",42613,/images/067/0673638002.jpg,067/0673638002.jpg,False,True
0673638003,673638,Son V-neck,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fine-knit, V-neck jumper with ribbing around the neckline, cuffs and hem.",42614,/images/067/0673638003.jpg,067/0673638003.jpg,False,True
0673638005,673638,Son V-neck,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fine-knit, V-neck jumper with ribbing around the neckline, cuffs and hem.",42615,/images/067/0673638005.jpg,067/0673638005.jpg,False,True
0673638007,673638,Son V-neck,252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fine-knit, V-neck jumper with ribbing around the neckline, cuffs and hem.",42616,/images/067/0673638007.jpg,067/0673638007.jpg,True,True
0673638013,673638,Son V-neck,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Fine-knit, V-neck jumper with ribbing around the neckline, cuffs and hem.",42617,/images/067/0673638013.jpg,067/0673638013.jpg,False,True
0673643001,673643,Daffodil top,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Short-sleeved top in jersey crêpe with a collar that opens at the back and buttoning at the back.,42618,/images/067/0673643001.jpg,067/0673643001.jpg,False,True
0673677001,673677,Henry polo,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42625,/images/067/0673677001.jpg,067/0673677001.jpg,False,True
0673677002,673677,Henry polo. (1),252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42626,/images/067/0673677002.jpg,067/0673677002.jpg,True,True
0673677003,673677,Henry polo (1),252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42627,/images/067/0673677003.jpg,067/0673677003.jpg,False,True
0673677004,673677,Henry polo (1),252,Sweater,Garment Upper body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42628,/images/067/0673677004.jpg,067/0673677004.jpg,True,True
0673677005,673677,Henry polo,252,Sweater,Garment Upper body,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42629,/images/067/0673677005.jpg,067/0673677005.jpg,False,True
0673677010,673677,Henry polo (1),252,Sweater,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42630,/images/067/0673677010.jpg,067/0673677010.jpg,True,True
0673677011,673677,Henry polo (1),252,Sweater,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42631,/images/067/0673677011.jpg,067/0673677011.jpg,True,True
0673677012,673677,Henry polo (1),252,Sweater,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42632,/images/067/0673677012.jpg,067/0673677012.jpg,True,True
0673677015,673677,Henry polo (1),252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42633,/images/067/0673677015.jpg,067/0673677015.jpg,True,True
0673677022,673677,Henry polo. (1),252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42634,/images/067/0673677022.jpg,067/0673677022.jpg,False,True
0673677023,673677,Henry polo (1),252,Sweater,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42635,/images/067/0673677023.jpg,067/0673677023.jpg,False,True
0673677024,673677,Henry polo (1),252,Sweater,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,1,Mole,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42636,/images/067/0673677024.jpg,067/0673677024.jpg,False,True
0673677026,673677,Henry polo (1),252,Sweater,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42637,/images/067/0673677026.jpg,067/0673677026.jpg,False,True
0673677027,673677,Henry polo (1),252,Sweater,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed polo neck and ribbing at the cuffs and hem.",42638,/images/067/0673677027.jpg,067/0673677027.jpg,False,True
0673718001,673718,Scarlett Thong,286,Underwear bottom,Underwear,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a wide lace trim at the top. Low waist, lined gusset, narrow sides and a string back.",42651,/images/067/0673718001.jpg,067/0673718001.jpg,False,True
